id,magnitude,location,timestamp,longitude,latitude
1787,1.53,"15 km NNE of Ashford, Washington",2024-06-23 01:02:05.760,-121.94,46.88
1788,2.61,"7 km WNW of Lofall, Washington",2024-06-23 09:14:36.760,-122.75,47.84
1789,1.35,"5 km E of Enumclaw, Washington",2024-06-24 20:13:06.930,-121.92,47.21
1790,1.38,"9 km W of Greenwater, Washington",2024-06-24 20:47:42.100,-121.78,47.16
1791,0.20,"15 km NNE of Ashford, Washington",2024-06-25 04:08:44.880,-121.94,46.88
1792,0.25,"11 km E of Ashford, Washington",2024-06-25 05:18:31.290,-121.88,46.77
1793,1.47,"2 km NE of Parkwood, Washington",2024-06-25 18:04:15.850,-122.59,47.55
1794,1.27,"2 km S of Enetai, Washington",2024-06-25 18:09:00.720,-122.59,47.57
1795,0.68,"20 km NW of Hoodsport, Washington",2024-06-26 05:24:36.780,-123.31,47.54
1796,0.34,"13 km NE of Ashford, Washington",2024-06-26 06:02:51.910,-121.91,46.85
1797,0.53,"22 km ENE of Ashford, Washington",2024-06-26 06:29:44.970,-121.78,46.86
1798,0.00,"12 km NE of Ashford, Washington",2024-06-26 06:33:16.760,-121.92,46.84
1799,0.46,"22 km ENE of Ashford, Washington",2024-06-26 13:38:50.670,-121.77,46.85
1800,1.09,"6 km NE of Duvall, Washington",2024-06-26 13:51:21.480,-121.92,47.78
1801,0.68,"2 km NNW of Kirkland, Washington",2024-06-27 02:15:32.530,-122.22,47.70
1802,0.57,"6 km W of Lake Cavanaugh, Washington",2024-06-27 04:49:55.000,-122.11,48.32
1803,1.66,"10 km S of Seabeck, Washington",2024-06-27 10:33:50.370,-122.85,47.55
1804,0.24,"22 km ENE of Ashford, Washington",2024-06-27 14:07:02.800,-121.77,46.85
1805,1.06,"6 km NE of Fall City, Washington",2024-06-27 19:03:08.410,-121.83,47.61
1806,0.46,"13 km NNE of Ashford, Washington",2024-06-27 21:26:18.340,-121.93,46.86
1807,0.14,"7 km S of Seabeck, Washington",2024-06-27 23:45:29.670,-122.83,47.57
1808,0.88,"10 km ENE of Fall City, Washington",2024-06-28 01:36:29.220,-121.77,47.62
1809,0.48,"16 km SE of Carbonado, Washington",2024-06-28 04:38:57.140,-121.92,46.96
1810,0.23,"13 km NE of Ashford, Washington",2024-06-28 08:23:56.700,-121.92,46.85
1811,0.81,"13 km NNE of May Creek, Washington",2024-06-28 10:41:12.560,-121.57,47.95
1812,1.65,"5 km SW of Port Ludlow, Washington",2024-06-28 17:19:27.430,-122.73,47.89
1813,0.49,"22 km ENE of Ashford, Washington",2024-06-28 19:56:37.560,-121.77,46.85
1814,0.62,"7 km ESE of Buckley, Washington",2024-06-29 05:25:11.140,-121.94,47.14
1815,0.13,"14 km SSE of Carbonado, Washington",2024-06-29 07:16:41.190,-121.97,46.96
1816,0.25,"1 km W of Lake Marcel-Stillwater, Washington",2024-06-29 07:50:14.810,-121.94,47.70
1817,0.63,"5 km E of Ashford, Washington",2024-06-29 08:39:08.050,-121.95,46.76
1818,1.70,"14 km W of Skokomish, Washington",2024-06-29 08:55:50.030,-123.35,47.32
1819,1.06,"7 km E of Lake McMurray, Washington",2024-06-29 12:15:19.130,-122.13,48.31
1820,0.48,"4 km E of Duvall, Washington",2024-06-30 09:15:43.020,-121.93,47.75
1821,0.46,"12 km NE of Ashford, Washington",2024-06-30 10:05:15.410,-121.93,46.84
1822,0.72,"6 km ENE of Oso, Washington",2024-06-30 11:12:41.900,-121.84,48.28
